label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,note,compound,compoundId,expectedRtDiff,ppmDiff,parent,24_154,24_155,24_156,24_157,24_158,24_159,24_160,24_161,24_162,24_163,24_164,24_165,24_166,24_167,24_168,24_169,24_170,24_171,24_172,24_173,24_174,24_175,24_176,24_177,24_178,24_179,24_180,24_181,24_182,24_183,24_184,24_185,24_186,24_187,24_188,24_189,24_190,24_191,24_192,24_193,24_194,24_195,24_196,24_197,24_198,24_199,24_200,24_201,24_202,24_203,24_204,24_205,24_206,24_207,blank1,blank2,blank3,blank4,blank5,blank6
,0,102,1,312.0986,6.760738,0.5849593,C13-label-6,glutathione,C00051,-1,16330.4,306.0761,646.5296,682.9299,842.8445,547.1873,651.624,1174.384,745.019,4335.683,0,1853.18,803.2659,1056.079,5402.926,668.3855,1152.089,549.4382,847.046,2201.835,5862.834,703.4034,931.4357,586.3505,10312.01,3014.976,1356.41,864.9214,699.064,987.1418,929.2845,655.4725,802.8076,605.9684,2453.736,1032.065,719.7042,858.0724,0,918.4526,968.1082,650.7897,678.7682,862.3754,943.8696,4026.02,694.1271,621.892,2146.906,1694.917,638.9339,716.5308,1590.325,0,2973.139,721.615,692.9328,0,1000.861,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,103,1,313.1026,6.570138,0.5116516,C13-label-7,glutathione,C00051,-1,19599.76,306.0761,634.8965,589.9647,1045.736,571.3595,740.1783,0,669.8116,945.1997,2966.064,984.2676,622.7451,780.3279,1220.931,850.9358,1070.445,675.8127,1672.177,1651.844,776.2317,639.5817,4249.817,1134.258,2557.171,3397.503,1039.674,776.9382,791.8958,545.6437,846.9781,1407.727,686.686,1259.249,722.572,852.0923,0,1204.412,888.4792,646.569,3437.639,687.4228,1816.531,1436.961,1067.974,1139.126,762.3008,589.5958,1006.671,821.6016,1299.376,628.3396,806.1361,1758.445,803.546,605.606,0,0,780.0112,476.2564,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,104,1,314.1013,6.552785,0.8327857,C13-label-8,glutathione,C00051,-1,22852.22,306.0761,3604.851,2208.236,4402.786,2455.868,4791.989,5896.697,1098.904,701.4317,2758.688,3671.58,3202.054,1998.417,4920.66,1819.954,768.6418,3165.224,5915.551,2994.042,1785.738,3496.783,1209.151,581.455,2780.823,2995.629,3140.16,2006.174,2610.952,2911.76,974.2042,2671.989,553.006,764.9184,5736.508,2324.374,699.4312,2167.675,1994.616,878.6589,2835.207,6999.84,4454.398,2873.013,1991.848,3152.794,3457.317,506.7977,772.7699,2016.503,946.7791,1207.608,2609.046,1634.175,4681.565,10563.13,749.1511,1620.131,742.6747,480.5367,0,434.6678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,105,0,315.1056,6.384209,0.1227061,C13-label-9,glutathione,C00051,-1,26122.58,306.0761,777.7325,580.7193,1048.753,660.021,705.8911,1304.405,1758.69,920.4376,558.1024,1675.595,0,1561.25,1080.917,1470.762,0,750.0949,602.0774,796.4695,1036.343,832.5048,959.8526,716.2621,0,0,864.8265,715.2608,637.6306,596.8684,780.4579,0,558.8992,833.2404,0,1572.302,0,603.1536,687.1111,734.5212,799.36,0,671.1394,718.8477,0,0,1093.384,0,1602.146,615.0361,694.3036,523.0886,0,732.1046,0,653.5143,803.415,637.7606,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,106,3,316.11,6.694696,0.8300342,C13-label-10,glutathione,C00051,-1,29393.33,306.0761,124382.6,2093.577,2415.984,2338.531,2065.092,1736.351,745.748,1722.424,639.5389,2013.289,1542.097,1373.247,17187.35,2056.448,34903.18,1906.543,4816.646,854.8229,1145.155,1750.148,67910.89,3239.952,2422.911,1829.724,35920.08,2160.57,2640.328,2082.013,1840.577,3361.668,2218.251,763.79,4314.008,806.7624,1737.277,3296.275,3544.938,2228.045,1776.033,3095.338,977.6381,2875.961,9498.812,16185.71,785.2221,518.8451,108388.5,4614.054,1228.981,527.4589,2082.35,5140.78,20241.3,2917.677,0,877.9162,873.4257,497.9052,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,107,26,611.1445,11.54845,0.8532242,,glutathione disulfide,C00127,-1,1645.845,611.1445,76970.3,6246.175,0,579835.2,3695.236,5211.859,1046079,0,7171.748,495629.4,3008.108,12083.93,277923.1,5255.823,2231.918,800269.8,5252.281,0,258241,675.0912,0,592827.6,0,731.6938,409642.8,2489.705,10188.9,2272965,1523.229,4620.684,2291498,3743.75,723.9081,2614664,69512.5,891.2096,1514420,2665.856,1788.173,562270.1,3654.107,3158.606,2212146,10578.47,1627.201,1407166,0,5363.576,1120937,6444.485,1607.658,87650.28,22714.49,2003.747,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,108,17,612.1469,11.54984,0.8483796,,glutathione disulfide,C00127,-1,8.375295,612.1469,7255.469,0,0,112369.8,0,0,193149.9,0,606.372,80730.95,509.3584,0,42101.43,0,0,169766.1,648.4106,0,52924.76,0,0,111755.8,0,0,61387.92,624.8444,1273.769,495360,0,846.8133,497788.9,0,0,513487.7,5598.311,0,315248.4,0,0,104347.1,0,0,452136.3,0,0,321731.2,0,0,261284.3,0,0,5547.967,0,0,748.538,0,0,0,0,486.3877
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,109,14,613.1443,11.5399,0.8401486,,glutathione disulfide,C00127,-1,1621.018,613.1443,1040.933,0,0,27839.95,0,0,35429.44,661.0969,0,23066.08,0,0,2853.382,559.1213,0,21114.42,0,0,5764.47,0,736.3359,23020.17,0,0,6201.193,662.5842,0,87879.79,0,597.7578,126253.7,0,0,103127,701.3512,0,71131.25,0,0,25200.37,0,0,113858.5,0,0,84261.85,0,0,67499.09,0,0,1382.568,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,110,7,614.1488,11.52162,0.8387204,,glutathione disulfide,C00127,-1,3261.978,614.1488,0,0,918.3115,0,0,0,4307.04,0,0,936.2278,0,0,0,0,0,615.8565,0,0,767.7745,0,0,0,0,0,0,0,0,16558.12,0,706.089,14415.42,0,0,16991.91,0,0,15660.69,0,0,1753.654,511.5053,0,10524.33,0,0,21409.1,0,0,10943.55,0,0,1125.19,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,111,53,362.0516,7.0522,0.8522606,,GMP,C06193,-1,2772.033,362.0516,1751242,492985.3,1824304,380751.4,1069121,1094903,1226642,1709790,220038.4,1935823,132266.8,1229207,2011591,1106122,1090292,542302.4,1186852,1265014,2060370,953901.1,2062311,1306937,1882264,1723235,1908040,1336317,407854,637199.9,545489.2,856491.9,120486.5,707812.9,1357574,1311231,104125.8,1852948,348652.7,1575907,1406005,1066456,971279.5,1148853,1165951,1064252,1427954,94431.07,2038335,1180647,1272094,223043.3,1794368,719137.6,1164903,1106794,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,112,51,363.0549,7.048677,0.8463748,,GMP,C06193,-1,8.573817,363.0549,194598.2,44151.61,217890,27149.88,117895.1,117769.1,139845.6,187397.4,12226.42,199127.3,3514.936,133696,218898.5,115067.6,114512.2,44185.16,133652.4,140018.7,224869.1,95162.69,230710.2,149903.5,204586.8,196181.2,209840.8,141600.8,27954.1,63870.85,32059.52,81530.39,6961.18,69997.88,156517.5,141687.5,2672.875,180507.5,27509.14,176945.2,170750.2,127688.9,110998.9,125171.8,112045.8,118765,148520.4,705.4955,236975.2,128070.4,138820.1,11846.88,181126.6,56698.86,122784.1,109509.6,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,113,0,364.0518,7.125888,0.3485474,,GMP,C06193,-1,2737.317,364.0518,32833.55,10778.27,30102.02,695.6113,25418.42,4886.78,6469.329,14923.85,3604.641,25437.79,1888.198,15411.96,7667.912,5846.453,4405.37,13941.43,29687.34,5607.182,1620.5,5176.09,18097.03,12586.07,22729.53,58217.91,16165.8,39545.54,1275.754,17974.46,11735.42,35645.17,8744.407,20674.73,5264.031,6827.004,4556.438,28714.71,1161.294,41263.95,19395.95,11384.87,32790.29,20284.76,11223.22,1110.583,38322.36,759.7432,34275.96,13390.09,8219.898,633.8075,13274.16,34472.71,4067.012,8670.187,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,114,0,365.0538,7.038257,0.2277474,,GMP,C06193,-1,5497.162,365.0538,0,1818.871,10800.15,0,0,0,0,7582.22,800.7606,4646.841,626.023,1245.303,3012.025,3483.593,0,3787.363,1589.27,2130.087,2764.163,3710.651,0,1649.012,834.6377,13639.48,1477.546,2350.773,0,2759.502,1960.633,6101.779,1429.84,4680.044,10986.52,0,0,5205.829,756.8562,11413.25,0,10486.47,2387.538,0,0,1158.274,7178.87,0,1563.164,1339.989,5455.158,0,4483.375,6409.555,0,10698.38,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,115,35,150.0442,2.749125,0.8472229,,guanine,C00242,-1,6654.596,150.0442,35084.23,23618.64,21315.35,32631.13,34531.57,35295.51,80534.45,32389.06,8252.698,64054.68,19797.06,42775.07,102888.4,37457.31,27596.23,38191.77,37709.17,33238.11,65004.37,35950.62,41561.36,91637.72,29096.88,21393.87,61922.72,49062,19380.41,51874.77,20065.04,8890.187,23918.79,17324.05,18337.44,80255.93,19556.23,25590.43,20361.16,31298.37,28177.79,45694.96,29602.13,38083.39,80615.69,65669.23,25389.88,16129.37,66312.23,34771.83,69227.85,10154.86,27894.02,51868.59,71100.27,28613.65,2758.147,9957.249,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,116,40,282.0839,4.755573,0.8491224,,guanosine,C00387,-1,3559.806,282.0839,88685.13,616.989,4199.816,150771.9,22676.52,35229.03,190847.2,33542.77,10626.4,234650.7,12604.62,34992.39,157918.5,13205.31,10786.65,169585.3,25806.3,6460.986,98894.03,8809.631,16602.77,165378.4,4153.208,5278.418,129371.9,12672.39,7928.386,114395.6,7939.771,3109.531,66202.7,2973.993,3013.646,141478.5,5990.365,2486.773,60911.3,7497.228,733.5293,93859.93,2732.071,6465.218,162427.9,8834.381,15600.86,75799.13,14112.85,7050.448,95446.23,6071.966,4862.788,131149.5,15280.08,6118.818,0,655.9694,726.3105,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,117,13,283.0898,4.750491,0.8288308,,guanosine,C00387,-1,6.683665,283.0898,4523.84,14322.77,0,5262.305,12508.41,838.5949,12151.02,1325.774,0,13707.69,14463.12,696.2875,6270.004,6067.253,0,9958.13,4712.155,0,2800.981,10476.3,0,8546.897,0,622.281,7404.311,12664.66,0,5071.145,10734.94,0,2970.773,10167.3,0,13553.13,16575.89,0,1390.107,1933.424,0,3124.34,6074.363,0,13407.57,3640.914,602.1618,2883.833,3098.643,0,4933.955,17649.48,0,7736.888,6617.397,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,118,54,154.0642,1.205647,0.8551965,,histidine,C00135,-1,6482.474,154.0642,2513192,799880.8,2576788,314405.6,1465740,2092909,1568526,2875349,255660.9,1843403,181591.3,1972460,2415796,1399959,2322366,560936.4,1779052,1866426,1698752,1328380,2693515,1733618,2731984,2625414,1996822,1654931,429150.8,832730.3,686729.2,873321.6,356768.4,1196725,2086226,1828840,317385.1,2230836,396526.3,2290480,1338072,704361.5,1087494,1425958,1604780,1820868,2109117,114057.7,2746045,1732000,1901708,318021.2,2242180,687244,1913376,1664071,1703.28,1982.966,3051.495,451.1681,0,415.0517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,119,28,135.0294,1.145989,0.78158,,homocysteine,C00155,-1,44.29539,135.0294,413960,273448.2,542116.5,187397,370356.8,507455.8,442788.8,504528.2,157468.8,456114.2,147207.6,632643.4,409569.1,359121.8,584794.9,317933.3,373590.6,438419.3,315616.5,354887.1,428647.2,459791.2,402161.2,472945.4,382160.4,470601.4,187670.9,212562.4,273114.8,290963.9,144671,218125.5,340244.1,572865.3,122504.2,354838.2,136631.1,306019.2,513677.2,313647.5,277109.3,403414.5,433037.8,448237.4,345855.4,84006.69,557085.9,574299.2,329304.9,143554.8,389133.5,352932.6,452736.9,280603.5,8849.041,20526.87,7652.678,1099.244,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,120,54,151.0421,14.50248,0.8412337,,Hydroxyphenylacetic acid,C05852,-1,6611.722,151.0421,1502721,2218261,1592074,460907.5,4836884,1358523,1266854,4002014,274299.5,1381863,997403.5,1307347,1477697,4846232,1126885,551587.5,5221069,1267741,3459285,4306531,1373408,1383652,4112773,1078530,2625437,6147062,424333.8,686952.5,2525767,1088841,846712.4,2459660,1252018,1679246,1598584,1089640,554162.6,3760829,1309658,1097611,2994118,1396578,2003527,5844272,1407015,136873.3,6285538,1614294,809074.2,1165137,1209063,895836.9,5612133,842313.8,72685.79,61971.69,98751.09,8963.455,6720.161,8332.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,121,54,152.0455,14.50019,0.8487177,,Hydroxyphenylacetic acid,C05852,-1,12.34373,152.0455,48094.02,88425.79,62595.96,12343.57,185069.7,50937.6,44276.5,136192.8,12594.36,55352.8,40357.9,49402.36,63350.09,175392.5,39038.81,20721.51,185428.2,59516.48,115242.7,156057.9,46493.8,53988.1,122393.8,34258.24,98031.95,207243,15685.2,28369.29,85042.82,38241.11,31839.28,87312.05,43719.89,64173.45,64853.61,43779.74,22377.54,118450.3,57530.72,35989.47,107747.8,51748.93,73207.07,212991.1,50536.7,4499.489,201953.5,54819.76,30852.83,41706.77,47124.32,32298.46,198222.2,28734,941.4511,3354.15,0,0,0,293.8412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,122,15,158.0654,14.63499,0.8129944,,Hydroxyphenylacetic acid,C05852,-1,39580.01,158.0654,24864.21,0,0,8900.837,1071.829,0,13323.88,0,0,20683.73,0,0,16788.44,496.6469,1072.524,13421.03,0,0,16922.31,987.8332,0,17502.76,0,702.3726,14900.73,742.5602,0,15740.54,479.9633,0,9585.654,0,0,34763.27,0,0,9320.742,672.3824,1565.354,14021.83,0,590.2095,24119.79,961.031,0,5286.601,0,692.6659,14326.54,322.7664,0,18761.97,830.532,0,0,967.4835,1027.546,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,123,0,136.033,1.150426,0.05384578,,hypoxanthine,C00262,-1,40.49164,136.033,1299.324,4747.261,0,3294.042,2788.257,6494.273,26820.58,4666.106,3511.638,7967.699,1804.608,19620.26,0,0,6772.313,6428.722,2807.093,8772.943,1698.01,8873.082,0,12502.69,0,10962.18,12298.44,30143.3,6737.418,0,4786.071,11074.86,2767.882,10317.53,4306.483,6422.505,1098.902,5561.327,2326.469,5127.983,13776.91,0,7345.864,4899.213,0,0,0,0,33389.66,6646.645,11837.79,0,13000.01,3132.307,14595.1,3476.776,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,124,51,137.0358,3.722906,0.8541609,,hypoxanthine,C00262,-1,7331.119,137.0358,154514.4,47037.88,893640.8,88726.38,54744.96,84556.52,2696598,34998.86,20533.97,297378.7,32505.72,580690.3,2547292,376428.7,152654,193758.8,47333.66,36780.01,1890385,80309.41,95046.86,78281.55,265449.7,1493852,1864384,568733.2,42140.51,423511.5,165216,162676.5,233148.8,115911.9,73156.67,678329.3,24938.45,19438.67,155303.4,135382,114433.1,696761.8,98226.05,39868.3,1625874,265512.7,626577.8,39630.16,179103.9,280873.8,128174.3,58948.38,95835.42,467722.9,355102,117546.3,965.8975,1455.426,1691.867,743.3329,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,125,11,276.1009,4.63043,0.8473319,,inosine,C00294,-1,29916.88,276.1009,14353.94,0,32083.67,692.4155,2958.747,16374.6,12545.78,11535.37,0,11112.17,0,13897.74,12775.57,4134.908,20202.9,15966.01,16122.16,22120.21,19302.37,9671.73,19839.34,79538.12,17814.76,24978.64,93152.66,19029.54,498.438,122388.9,4790.253,1170.737,186163.3,670.2952,4052.088,421097,0,14826.1,449651.4,14991.93,8235.332,504768.4,905.8693,14728.88,720057.2,3820.922,8803.071,2115589,20868.27,12906.49,3216141,3067.229,18592.37,2257634,24487.94,2224.701,22025.22,24119.45,15650.47,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,126,8,275.0991,4.846243,0.8488609,,inosine,C00294,-1,26179.83,275.0991,0,0,620.7408,0,0,0,0,0,0,0,0,0,937.1553,0,0,0,0,0,0,0,0,6744.289,0,0,4365.237,621.9722,0,4002.253,0,0,10486.18,652.7041,0,39230.44,0,678.6941,33490.85,0,0,38435.71,0,768.0316,60020.42,814.2498,0,211970.1,0,0,320534.8,0,0,185189.4,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,127,4,274.0958,4.698693,0.8440177,,inosine,C00294,-1,22437.32,274.0958,0,0,0,0,0,0,0,0,0,0,0,0,0,543.2101,0,0,0,741.7687,0,0,0,0,0,0,0,0,0,0,0,0,4036.127,0,0,16604.28,0,0,5207.713,0,0,5217.045,0,0,18966.08,0,0,44686.12,0,0,61948.08,0,0,26382.79,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,128,6,273.0945,4.702767,0.8472951,,inosine,C00294,-1,18702.32,273.0945,690.0165,704.4089,785.7057,0,0,0,0,0,0,0,0,0,712.0129,0,0,3872.287,0,0,5848.231,641.4705,836.4387,24953.47,0,0,42480.31,0,0,38162.68,0,0,44235.02,0,0,147239.3,0,0,55956.91,0,770.4644,36476.15,0,0,131198,1505.028,0,165843.7,1868.119,606.3156,241391.8,478.4432,692.7223,159128,0,0,621.173,0,595.732,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,129,19,268.0756,4.689769,0.8483809,,inosine,C00294,-1,19.46617,268.0756,18139.93,0,0,38032.36,0,0,108215.3,626.9908,0,24980.74,0,0,24023.93,0,0,47248.5,582.6463,0,131015.1,0,0,52925.7,793.4341,0,118450.4,0,0,52012.98,498.9928,0,31100.62,0,0,122533.2,0,0,59116.27,1349.236,0,46018.34,0,746.2027,116406.2,0,0,160831.3,1434.315,65595.38,211262.9,0,778.823,117587.3,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,130,20,267.0721,4.805004,0.8495477,,inosine,C00294,-1,3762.776,267.0721,324404,2412.766,8270.404,528419.6,6801.719,1082.377,1398528,5403.179,1284.448,472007.7,1900.307,11041.23,297655.9,7444.04,4525.702,601452.6,34142.34,4577.844,2073381,9806.463,11434.92,674876.1,2624.718,4248.512,1749612,11723.68,5657.077,655327.6,5706.071,10682.68,422333.7,4758.432,912.1241,1192422,2073.723,3926.4,662636.4,90102.51,5077.374,1014048,2238.432,6410.17,1419735,13804.55,3734.722,1270305,17521.46,919050.1,1790192,6189.818,2844.976,1010074,22136.11,2821.966,1507.297,1648.198,881.5255,0,471.1527,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,131,54,130.0869,2.273867,0.817573,,leucine/isoleucine,C00123,-1,7686.74,130.0869,357216.8,500760.2,647808.1,179453.2,1272060,1000349,985023.8,947212.6,224883.4,431640.2,331960.2,1705068,804831,1571725,729409.9,298816.6,1487547,632406.1,545948.1,1070674,710405.2,368998.4,698257.8,626456.4,1086351,1585348,504943.2,285861.8,748725.8,504597.1,225610,511312.2,435010.1,512382,396503.3,564523.6,193489.5,1024051,623040.6,394561.6,639272.6,724322.9,670204.4,2102875,609636.8,100646,1521222,778435,278218.6,416146.2,623472.8,467304.5,1790676,456592.7,2014.044,22585.87,14091.88,9392.523,2994.376,2267.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,132,51,131.0904,2.238012,0.8369468,,leucine/isoleucine,C00123,-1,32.35787,131.0904,11952.93,21700.68,23459.29,10129.19,39758.82,37279.1,32228.79,34220.91,5387.493,19432.65,12171.55,35721.31,26720.79,41380.43,10775.46,14402.64,30280.2,18835.31,15046.32,24576.97,35536.11,14988.18,19941.79,19375.3,31915.23,36699.55,18421.27,8540.013,26055.71,12385.8,9336.479,16443.58,15432.36,24254.09,13472.72,19876.18,5445.802,30145.08,21426.5,20369.28,22638.26,26563.87,27567.19,52452.78,22105.9,574.8677,38439,19341.36,10952.91,14017.56,25770.64,15789.25,46186.8,19530.18,0,601.9377,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,133,10,148.0464,1.178878,0.8454144,,methionine,C00073,-1,6740.232,148.0464,92071.3,7979.55,114545.5,521.6788,12004.75,38455.19,27892.87,114027.6,2848.335,77431.16,1128.25,40584.3,109760.6,38753.62,19176.24,17096.33,23717.39,31392.4,46827.55,26537.35,101000.7,19116.81,78480.66,113766,86176.99,29563.37,2783.068,12152.08,19663.54,18913.64,9342.221,22560.11,50199.59,14381.77,860.6429,93692.38,6363.173,78238.32,29370.08,5728.279,9734.365,16428.53,43588.05,48899.45,56431.8,857.0587,151180.8,46895.95,19033.64,1275.743,63752.87,3723.512,26528.31,16565.13,0,0,0,455.6903,684.7363,466.0029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,134,17,149.0475,1.158726,0.7677102,,methionine,C00073,-1,24.05763,149.0475,404026.5,72196.66,408568.5,53761.88,128087.1,148752.9,139109.5,472392.6,21414.64,359350.9,33703.58,196887.4,418950.8,113206.2,193571.9,57330.25,132554.1,180524.2,329691.2,102245.4,516371.6,126717.6,393753.2,405514.3,279594.8,159709.9,49924.07,49070.8,54132.6,75676.26,31021.42,81386.43,170052.3,157577.8,25823.99,294293.8,52710.1,217297.2,152779.4,90533.66,84898.83,125020.4,161195.3,179300,204992,16889.15,543977,126499.5,149485.8,37268.87,265528.8,61123.57,168175.2,115120.8,39309.88,9321.634,33817.2,0,0,429.1447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,135,30,175.0363,12.00988,0.8340464,,N-carbamoyl-L-aspartate,C00438,-1,5720.551,175.0363,5212035,16724.11,29459.94,1409872,37938.1,46254.58,1.22E+07,22997.58,9561.396,1.18E+07,2341.919,31883.28,1.06E+07,45566.15,10602.8,3057550,94317.24,27150.7,1.12E+07,22090.23,11131.99,4207696,57932.48,58777.33,1.20E+07,9081.873,28169.09,4354596,31283.49,28695.58,2062954,20843.15,33712.66,4189418,9815.868,175434.5,2004983,41588,67646.6,4096572,17336.7,130657.2,1.31E+07,77163.38,30189.61,621522,9605.599,18625.14,1.22E+07,15620.3,64994.02,3518192,151695.5,64362.34,5874.995,6757.027,4573.317,0,304.9107,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,136,16,176.04,11.99015,0.8457599,,N-carbamoyl-L-aspartate,C00438,-1,19.06879,176.04,82277.37,0,0,19514.45,883.2883,0,447515.2,0,395.6213,419651.6,0,0,254438.1,509.8536,0,103711.1,1003.482,721.1185,433705.5,830.3047,0,150255.3,703.8051,0,385241.7,0,0,131951.7,0,0,57894.17,0,0,247818.5,966.6765,2867.476,66100.7,482.3048,0,159423.6,499.1339,0,388705.4,0,0,16105.45,0,664.2017,450811.1,0,728.704,63614.06,1080.575,671.1414,0,444.3062,0,0,0,306.6501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,137,5,177.0415,12.02319,0.8124222,,N-carbamoyl-L-aspartate,C00438,-1,5670.019,177.0415,9979.82,1864.276,0,4424.833,0,0,34864.5,417.6942,0,17027.94,0,0,10682.39,0,0,4098.501,0,0,19632.41,0,507.3887,21924.04,478.7401,0,15005.62,0,0,9289.816,0,0,4926.019,0,0,6394.149,0,0,3206.392,0,0,6692.317,0,0,19107.54,0,0,1457.903,0,0,46546.04,0,0,2249.599,0,0,514.3553,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
